id,m1,m2,q0star,alpha,phi0,tc,dist,incl,seed,created_at,model
2637,74.102115,32.302561,0.126630,-0.867007,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2638,58.737852,28.439604,-0.004273,0.215675,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2639,79.717642,44.641995,0.268736,-0.172063,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2640,22.743188,11.249372,-0.162863,0.776581,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2641,45.463843,12.226106,0.066910,-0.727044,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2642,76.182009,19.577874,-0.101603,0.315885,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2643,72.543271,59.659658,0.206562,-0.296508,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2644,32.341911,28.675372,-0.262427,0.629481,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2645,63.597360,38.229646,-0.027751,0.988613,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2646,50.466289,38.943929,0.140651,-0.093139,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2647,66.913194,53.214865,-0.186269,0.050503,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2648,21.709655,14.170459,0.282830,-0.899163,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2649,78.412706,15.956780,-0.199803,-0.220411,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2650,65.712781,24.128297,0.231832,0.822976,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2651,48.950950,44.658627,-0.041177,-0.787425,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2652,36.937822,18.434661,0.089690,0.138045,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2653,59.066464,27.449782,0.155609,0.497665,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2654,53.922805,5.975540,-0.275842,-0.584545,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2655,74.901630,67.139210,0.015921,0.557106,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2656,37.745685,6.397845,-0.115128,-0.392041,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2657,56.731188,5.207784,-0.232908,-0.937000,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2658,73.820324,8.310673,0.198140,0.019981,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2659,69.456038,52.622882,-0.093618,-0.117787,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2660,35.428715,26.331855,0.037833,0.956620,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2661,76.060487,35.893710,0.271917,0.659502,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2662,43.432517,26.480659,-0.158947,-0.258168,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2663,64.558804,51.321627,0.114065,0.348349,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2664,16.064127,14.694050,-0.017569,-0.702868,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2665,61.281748,23.010686,0.100601,-0.428412,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2666,68.030013,41.259683,-0.068496,0.529026,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2667,55.548926,51.657458,0.258417,-0.610658,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2668,39.309842,11.836542,-0.209985,0.463230,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2669,43.091951,29.828239,-0.144645,0.166600,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2670,60.923496,21.949624,0.024342,-0.751528,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2671,77.225012,74.896705,-0.283826,0.856906,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2672,29.988333,13.453324,0.184685,-0.193792,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2673,71.731362,10.021868,-0.054457,0.301971,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2674,78.674353,30.810214,0.077140,-0.654537,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2675,57.473728,46.994299,-0.195872,0.737145,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2676,31.149407,20.390741,0.235030,-0.337765,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2677,52.415447,40.415931,0.000945,-0.040159,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2678,47.992470,12.625986,-0.130542,0.877039,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2679,69.117792,65.143077,0.161216,-0.983393,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2680,39.742392,19.217524,-0.269796,0.068327,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2681,48.155778,18.156441,0.221628,0.809551,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2682,63.215860,16.885369,-0.246920,-0.148391,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2683,79.963331,46.839979,0.061248,0.245220,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2684,34.459209,24.922424,-0.107703,-0.828194,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2685,66.323055,25.268074,-0.173042,-0.532053,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2686,56.401201,36.218807,0.295323,0.386579,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2687,72.701609,60.592012,-0.031591,-0.475783,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2688,8.894554,6.792742,0.137544,0.574443,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2689,73.207121,8.645305,-0.184260,-0.321724,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2690,72.434157,29.334455,0.284289,0.721173,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2691,56.060400,43.747012,-0.023880,-0.639236,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2692,24.945690,23.638028,0.145071,0.286723,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2693,55.041248,34.799939,0.210401,0.083353,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2694,47.162435,10.000185,-0.257964,-0.998366,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2695,63.465037,63.116929,0.068950,0.893293,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2696,41.768540,18.423965,-0.100184,-0.056344,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2697,49.632613,19.572022,0.016823,-0.813229,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2698,69.417323,15.408534,-0.114774,0.230187,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2699,76.714970,48.218795,0.158238,-0.132198,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2700,40.697152,28.170785,-0.272664,0.793304,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2701,68.947785,30.923154,-0.038589,0.590422,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2702,57.192436,33.594077,0.092899,-0.491816,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2703,78.319926,58.566933,-0.198858,0.401819,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2704,9.722265,8.817820,0.232153,-0.547361,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2705,59.938420,13.753499,-0.138262,0.940648,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2706,77.580012,5.103441,0.030835,-0.101746,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2707,68.011177,61.205360,-0.296078,0.004733,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2708,36.873575,30.055065,0.172323,-0.921699,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2709,78.126690,39.028049,0.106993,-0.717841,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2710,51.430561,24.414456,-0.061994,0.363375,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2711,67.729910,48.664927,0.246174,-0.274354,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2712,22.655616,18.720827,-0.222337,0.675756,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2713,64.487767,14.425955,0.270249,0.448196,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2714,64.309055,38.053664,-0.160799,-0.595692,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2715,54.105280,43.109490,0.130958,0.512779,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2716,35.552408,13.280188,-0.000492,-0.412219,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2717,45.159371,26.654811,-0.234568,-0.209826,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2718,52.964256,19.882204,0.196298,0.872886,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2719,74.088349,72.238787,-0.076714,-0.766836,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2720,32.646252,5.457605,0.054919,0.181840,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2721,42.805927,6.756922,0.162144,0.644759,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2722,75.205739,22.235791,-0.269491,-0.311717,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2723,74.610689,54.153708,0.003517,0.331888,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2724,30.274493,27.735580,-0.127348,-0.742994,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2725,62.153716,36.706991,-0.193260,-0.882885,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2726,44.372757,40.387573,0.238192,0.034279,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2727,65.353776,56.420882,-0.053571,-0.078075,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2728,15.652600,10.964443,0.077478,0.973617,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2729,75.756004,21.464983,-0.029571,0.154261,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2730,66.650320,26.784999,0.138941,-0.803709,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2731,51.017155,50.130065,-0.169223,0.837980,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2732,37.911840,16.368456,0.299765,-0.235468,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2733,57.621602,29.011524,0.065100,-0.376824,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2734,59.977535,7.420402,-0.103303,0.541836,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2735,76.426609,70.346445,0.223616,-0.568603,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2736,34.538451,12.489052,-0.245482,0.481655,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2737,66.632107,10.985854,0.115554,-0.029727,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2738,79.472470,35.909898,-0.015459,0.927221,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2739,60.901070,58.419403,0.276305,-0.962468,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2740,31.965836,6.483827,-0.155184,0.111910,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2741,47.260796,41.813647,-0.089273,0.252290,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2742,49.519578,17.780208,0.041630,-0.665348,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2743,79.068338,70.497199,-0.231379,0.693092,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2744,25.817274,20.762940,0.200220,-0.358097,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2745,52.706039,17.198178,-0.283576,-0.523184,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2746,62.421175,12.335251,0.185559,0.434283,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2747,65.433680,45.900025,-0.141360,-0.453478,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2748,39.451645,33.646214,0.027005,0.620442,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2749,70.854826,23.864634,0.261671,0.761311,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2750,54.870661,31.686893,-0.207281,-0.156846,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2751,71.316481,46.117756,0.100884,0.199665,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2752,21.267427,7.345703,-0.067665,-0.851066,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2753,55.790567,8.087215,0.088506,0.413491,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2754,70.867808,11.595187,-0.042397,-0.512097,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2755,61.777093,54.422118,0.228346,0.594284,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2756,40.764052,24.606277,-0.203252,-0.448741,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2757,75.096808,34.094758,-0.118582,-0.182871,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2758,45.158383,29.787944,0.012430,0.765914,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2759,61.679662,43.619714,-0.277058,-0.871717,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2760,21.422147,17.646851,0.154431,0.210611,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2761,69.990574,21.193160,-0.254157,0.920560,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2762,69.773855,34.894465,0.214795,-0.005547,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2763,56.933629,48.796389,-0.095791,0.102809,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2764,42.244024,8.107946,0.072758,-0.939758,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2765,51.814768,32.689024,0.288683,-0.674376,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2766,57.989026,15.570700,-0.180453,0.274927,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2767,79.042250,76.295203,0.148879,-0.364679,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2768,26.246228,11.709199,-0.019487,0.717191,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2769,79.424218,12.937739,0.191316,-0.794072,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2770,75.685110,25.461251,-0.240136,0.131012,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2771,59.235880,47.948760,0.049352,-0.229251,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2772,29.460055,17.092673,-0.081697,0.814247,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2773,60.103448,38.653495,-0.166367,0.547889,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2774,49.681534,7.281592,0.265268,-0.400393,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2775,66.201633,66.092916,-0.005474,0.491120,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2776,36.448660,22.206482,0.125391,-0.591680,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2777,46.748080,16.375932,-0.056427,-0.286057,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2778,64.923543,20.636673,0.111976,0.640523,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2779,71.231439,43.942395,-0.217356,-0.721733,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2780,37.430193,31.310423,0.251742,0.320331,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2781,64.947552,28.165943,0.035818,0.055437,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2782,53.430506,39.938203,-0.132695,-0.894339,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2783,74.482407,51.892261,0.177891,0.999166,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
2784,13.148886,7.187154,-0.291097,-0.082200,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
